package,version,filename,packagetype,python_version,url,size,sha256,local_path,status,error
tensorflow-gradcam,0.1.0,tensorflow_gradcam-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/88/02/2f52e426df74e8c966aa47a93497ea205c4ab5dfc0a96af74414aaa35166/tensorflow_gradcam-0.1.0-py3-none-any.whl,1325,8659e435e6a52124898172d04b03b2f71f0627657cdfa1df13a557319dda74b6,data/artifacts/pypi/tensorflow-gradcam/0.1.0/tensorflow_gradcam-0.1.0-py3-none-any.whl,downloaded,
tensorflow-gradcam,0.1.0,tensorflow_gradcam-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/97/bb/97155e24f080cc65e25e34a01edd32672484b97c46eacc5f759428e30716/tensorflow_gradcam-0.1.0.tar.gz,1290,23b62dade070acae96e49c4ee8ad8e7de3d965acbb65bca9453e9ecc79b2e319,data/artifacts/pypi/tensorflow-gradcam/0.1.0/tensorflow_gradcam-0.1.0.tar.gz,downloaded,
terry-nester,1.2.0,,,,https://pypi.org/pypi/terry-nester/json,0,,,no_recent_release_files,
termux-mcp,0.1.7,termux_mcp-0.1.7-py3-none-any.whl,bdist_wheel,source,https://files.pythonhosted.org/packages/3a/02/31b325d8d99e3ac7fa214437e2dff9df519a1044e5903d008333310d0fc0/termux_mcp-0.1.7-py3-none-any.whl,7768,6eca77b59eb6a76e6519266b2e4a8538c84e7418972573ce2e82319c42a4ebd8,data/artifacts/pypi/termux-mcp/0.1.7/termux_mcp-0.1.7-py3-none-any.whl,downloaded,
test-package-tdqq,,,,,https://pypi.org/pypi/test-package-tdqq/json,0,,,error,HTTPError: HTTP Error 404: Not Found
testobject,1.0.0.post1,,,,https://pypi.org/pypi/testobject/json,0,,,no_recent_release_files,
streamlit-mui,1.0.4,streamlit_mui-1.0.4-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/35/9b/ee8bb500212b1934e0182c687105ab6ff74f9b8a76ca757f67dd0d662492/streamlit_mui-1.0.4-py3-none-any.whl,3137092,81e00d0af13ccea4a676788ed616c6c4d116d3ac7bd4d0494217353ca158dcfc,data/artifacts/pypi/streamlit-mui/1.0.4/streamlit_mui-1.0.4-py3-none-any.whl,downloaded,
streamlit-mui,1.0.4,streamlit_mui-1.0.4.tar.gz,sdist,source,https://files.pythonhosted.org/packages/b8/86/43727e6a990c2af78a3a14291768a87d8c5684d801558574db3f596622a9/streamlit_mui-1.0.4.tar.gz,1575608,f26a537827fa5240d978a10d318003ea73fe753520f32d145c03c3a4de330267,data/artifacts/pypi/streamlit-mui/1.0.4/streamlit_mui-1.0.4.tar.gz,downloaded,
text-messaging,0.0.1,,,,https://pypi.org/pypi/text-messaging/json,0,,,no_recent_release_files,
tickle-cli,0.5.0,tickle_cli-0.5.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/0e/ef/8f851f3520cc8ec216326d6e6e4be4c2311ecc726dc741aed09a7c58d389/tickle_cli-0.5.0-py3-none-any.whl,26398,de4e9ab9452fe7d416a4f06bb07155d8a2670b7b0b63bf16589ecc29c394ccdb,data/artifacts/pypi/tickle-cli/0.5.0/tickle_cli-0.5.0-py3-none-any.whl,downloaded,
tickle-cli,0.5.0,tickle_cli-0.5.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/fd/87/58752ea16263dd92c69efe2ece4e430a174bc0359149e608ee25dbc413f5/tickle_cli-0.5.0.tar.gz,45972,db92ad2e4a84aaad46c6f573d6e148226f15c62b97e4e14d9da11f23b9f3137e,data/artifacts/pypi/tickle-cli/0.5.0/tickle_cli-0.5.0.tar.gz,downloaded,
tigrbl-client,0.4.1,tigrbl_client-0.4.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/2b/87/ced085d4c3ebb0876af768e62097f12aef17304f02549defefbdbe51a42e/tigrbl_client-0.4.1-py3-none-any.whl,18745,35e32bc33e371dc74c2b8a63844e281a65fb8d745a7b384b1050963ec2bbb1f0,data/artifacts/pypi/tigrbl-client/0.4.1/tigrbl_client-0.4.1-py3-none-any.whl,downloaded,
tigrbl-client,0.4.1,tigrbl_client-0.4.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/a5/89/d7e3f2f16f69a1cf8d68d3582f34106bc118d3fdb960deeb3fddcdc77d27/tigrbl_client-0.4.1.tar.gz,20354,423b237cef796b2a94be501b95b5e3ed2dc7bf972c1f0adbf079dc5f3e14ca92,data/artifacts/pypi/tigrbl-client/0.4.1/tigrbl_client-0.4.1.tar.gz,downloaded,
tigrbl-identity-contracts,0.4.0.dev2,tigrbl_identity_contracts-0.4.0.dev2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/8f/2d/3b0d542574e8150748970b301fb2c885c5ea2af61ba454540e7854b75118/tigrbl_identity_contracts-0.4.0.dev2-py3-none-any.whl,10409,353ad59f5f878bc9e53f9184561a4edc26b0ef0eac33c7563529a4ca40a7bdb9,data/artifacts/pypi/tigrbl-identity-contracts/0.4.0.dev2/tigrbl_identity_contracts-0.4.0.dev2-py3-none-any.whl,downloaded,
tigrbl-identity-contracts,0.4.0.dev2,tigrbl_identity_contracts-0.4.0.dev2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/71/fd/5428b5ca51165a7c2916f34123c58a0dea7744d6a2397bb8c1f5cdbadf5e/tigrbl_identity_contracts-0.4.0.dev2.tar.gz,4909,b18167e9fdb98c0da501db1d96b0a6005e074c1a7bb18e64e2694e8fada475ba,data/artifacts/pypi/tigrbl-identity-contracts/0.4.0.dev2/tigrbl_identity_contracts-0.4.0.dev2.tar.gz,downloaded,
timeline,0.0.7,,,,https://pypi.org/pypi/timeline/json,0,,,no_recent_release_files,
py-mint,0.2.6,py_mint-0.2.6-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/96/cb/aa4149d68bfeeaa561a6b2b15e2707d6f42c1caa838c62cbbf8ded0e2577/py_mint-0.2.6-py2.py3-none-any.whl,35104612,6dc1e1e46bcc91d5a568910cf32512516c16c4358dd8c85cf16dfbbb171b8362,data/artifacts/pypi/py-mint/0.2.6/py_mint-0.2.6-py2.py3-none-any.whl,downloaded,
py-mint,0.2.6,py-mint-0.2.6.tar.gz,sdist,source,https://files.pythonhosted.org/packages/7d/d5/7385509ec3ae53d6d4d1aa6a0b2d9ae1579c399ac15944dea38bf7074094/py-mint-0.2.6.tar.gz,103626,3a685485243eb303a505fe841f8460ec6b7eeba50779a45cd0a38f2329d60529,data/artifacts/pypi/py-mint/0.2.6/py-mint-0.2.6.tar.gz,downloaded,
timetunnel,0.1.0dev-20150219,,,,https://pypi.org/pypi/timetunnel/json,0,,,no_recent_release_files,
timeflux,0.17.2,timeflux-0.17.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/05/2e/2add64f5de4e3214ef31582b913838f808a788768192b0d143a8112a4249/timeflux-0.17.2-py3-none-any.whl,70299,1e4f5c6318a6ddbe4142b84d27e9260cac4b790457581a851f922990000a2c3a,data/artifacts/pypi/timeflux/0.17.2/timeflux-0.17.2-py3-none-any.whl,downloaded,
timeflux,0.17.2,timeflux-0.17.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/56/e7/9044d067ea331ec37836e6622378633f8d8de03b0f327db5b1915025074c/timeflux-0.17.2.tar.gz,235985,68772813b2f1bb1f5a854b917e39207570581579197744ceee725f60554e01a3,data/artifacts/pypi/timeflux/0.17.2/timeflux-0.17.2.tar.gz,downloaded,
timeplus,1.4.1,timeplus-1.4.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/76/41/36cde8204e431f98de520ffb96836af0edd3915c8b66472b454b45c9c66f/timeplus-1.4.1-py3-none-any.whl,290340,34961e1d9789d49e9a60caa42205b2b9d4d2acede4724037316c73c39c8d0268,data/artifacts/pypi/timeplus/1.4.1/timeplus-1.4.1-py3-none-any.whl,downloaded,
timeplus,1.4.1,timeplus-1.4.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/37/d8/68a19339bea2d6f691180ae13bb40df99efd08653e3b15fb67958a6bc75b/timeplus-1.4.1.tar.gz,104181,36db4c76e9898dd83dc64fe8520d772bd51e98286292aa0c62d7f4cde49662c7,data/artifacts/pypi/timeplus/1.4.1/timeplus-1.4.1.tar.gz,downloaded,
tire,1.0.0,,,,https://pypi.org/pypi/tire/json,0,,,no_recent_release_files,
tintype,0.1.1,tintype-0.1.1-cp312-cp312-macosx_11_0_arm64.whl,bdist_wheel,cp312,https://files.pythonhosted.org/packages/3d/29/339d43b3e672f3cee5a201236fd591aeabe07f96cfcb750a47d0e170b749/tintype-0.1.1-cp312-cp312-macosx_11_0_arm64.whl,1059677,e51002cdd486c84fdd1d16a1bc71fd7ab2f7b0399f74be378cebe2f07f1cddf0,data/artifacts/pypi/tintype/0.1.1/tintype-0.1.1-cp312-cp312-macosx_11_0_arm64.whl,downloaded,
tintype,0.1.1,tintype-0.1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/0c/e7/0a280007f7ec225b70b116ebf98b70526b3512047883318e84639e333cd9/tintype-0.1.1.tar.gz,125568,7b92e8a4debd3e6762d35a5b967c1b740558c52a990b38ccdbbdf7d311c791bf,data/artifacts/pypi/tintype/0.1.1/tintype-0.1.1.tar.gz,downloaded,
tinyecs,0.3.3,tinyecs-0.3.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/46/ef/7ca4c821c9115da0341ae90f880ed5cf77bcbf202247d3f77fb4f4a4861e/tinyecs-0.3.3-py3-none-any.whl,28203,1639e54febc819257065ca4438b6e98e7dff695e5ce62b34250f1ed2afc8cfd2,data/artifacts/pypi/tinyecs/0.3.3/tinyecs-0.3.3-py3-none-any.whl,downloaded,
tinyecs,0.3.3,tinyecs-0.3.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/97/60/b7df53f76a26a62af0701f53e96488efcb53102a0a5ee7df476f4395c755/tinyecs-0.3.3.tar.gz,34975,65cb62823041f6347bee7e085d38c00b6883e24f2fd0416ae9b9bfa28b0f5256,data/artifacts/pypi/tinyecs/0.3.3/tinyecs-0.3.3.tar.gz,downloaded,
tkpopup,0.0.9,,,,https://pypi.org/pypi/tkpopup/json,0,,,no_recent_release_files,
titanicsurvivalmodel100424,0.1.7,TitanicSurvivalModel100424-0.1.7-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/20/c1/a2d59cca267bf8f4a5294b4971e18941ef4a71b972f2a446d12551d8ae7c/TitanicSurvivalModel100424-0.1.7-py3-none-any.whl,37028,da6b184ccf8e23d333e658e26f7f060ee8f6171e93243eb2920a577abe596052,data/artifacts/pypi/titanicsurvivalmodel100424/0.1.7/TitanicSurvivalModel100424-0.1.7-py3-none-any.whl,downloaded,
titanicsurvivalmodel100424,0.1.7,titanicsurvivalmodel100424-0.1.7.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ca/d5/62faeb0f6b9fda876967a6d91ede93221309323bd179a3b05cfad5251cf1/titanicsurvivalmodel100424-0.1.7.tar.gz,33639,30ab41e8cc2bbd2bf42bb1e1886767ad65dd57c1d567cc3f007d65bb29207aa6,data/artifacts/pypi/titanicsurvivalmodel100424/0.1.7/titanicsurvivalmodel100424-0.1.7.tar.gz,downloaded,
tnocs,0.0.2,tnocs-0.0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/d3/69/1735ae50ff8145512551366dc6b9ea495b934f1f310432858d6b3a6fe454/tnocs-0.0.2.tar.gz,14660,4542c9d75d53be75adb1286ac448f923a59dd39478bc4f5b6e352f9d0376946b,data/artifacts/pypi/tnocs/0.0.2/tnocs-0.0.2.tar.gz,downloaded,
tmp-python-sample-yn1205,0.26.3,tmp_python_sample_yn1205-0.26.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/e9/6b/76b38f693265858e23e467ad6a88b02cd521140b330ab169d719ba8737a7/tmp_python_sample_yn1205-0.26.3-py3-none-any.whl,1963,af1c0417da18145a38a9b5a8e8f86a6224453e6fe73d70faf9dbb9561f73f40f,data/artifacts/pypi/tmp-python-sample-yn1205/0.26.3/tmp_python_sample_yn1205-0.26.3-py3-none-any.whl,downloaded,
tmp-python-sample-yn1205,0.26.3,tmp_python_sample_yn1205-0.26.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/61/97/dcf431be647522b36696a4aa58182d8f5d08601620629226f197886dcd76/tmp_python_sample_yn1205-0.26.3.tar.gz,2213,0237eca1b07764163cd21370f9f197380e38d1d56c70cf0324d619ad43d65fbf,data/artifacts/pypi/tmp-python-sample-yn1205/0.26.3/tmp_python_sample_yn1205-0.26.3.tar.gz,downloaded,
tobi,0.0.2.1,,,,https://pypi.org/pypi/tobi/json,0,,,no_recent_release_files,
todo-python,0.4.4,,,,https://pypi.org/pypi/todo-python/json,0,,,no_recent_release_files,
tmatplot,0.1.5,,,,https://pypi.org/pypi/tmatplot/json,0,,,no_recent_release_files,
toolbox-joacripp,1.0,toolbox_joacripp-1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/be/35/6c57056dee15f81cd0dbbb47ecf024531bf59efdb08b7f0820b73eb5b05a/toolbox_joacripp-1.0.tar.gz,2664,ea24f8e1ce8eafb1911b865dd738ced8543ca6d86336aa3a40066f75c99d04f2,data/artifacts/pypi/toolbox-joacripp/1.0/toolbox_joacripp-1.0.tar.gz,downloaded,
topsis-gunveer-101903650,0.1,Topsis_Gunveer_101903650-0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/9f/87/502cac1cc85985f9a58ccd4b776798f5fa5c30f725a39c74a938c294604e/Topsis_Gunveer_101903650-0.1-py3-none-any.whl,2665,c6cd9cca482bd291ec9cffdc1a35aa3f65357a511af1db00a017051adf4a4831,data/artifacts/pypi/topsis-gunveer-101903650/0.1/Topsis_Gunveer_101903650-0.1-py3-none-any.whl,downloaded,
topsis-gunveer-101903650,0.1,Topsis-Gunveer-101903650-0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ea/d7/8690bf6469b3de84cb6a3c888e8cd8fff43b2ec174312185eec0d9f2a92f/Topsis-Gunveer-101903650-0.1.tar.gz,2618,19a5b51b2e530d7ae13700cc02bf01ca7bc4be06281723e3939fa9fc6504d8d7,data/artifacts/pypi/topsis-gunveer-101903650/0.1/Topsis-Gunveer-101903650-0.1.tar.gz,downloaded,
topsis-ikshit-102003403,1.1.3,Topsis_Ikshit_102003403-1.1.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d8/8f/4ab26fc59faa95506efe1b18ea1a3f2cc02edb722067459328b63cf1fae5/Topsis_Ikshit_102003403-1.1.3-py3-none-any.whl,5478,efe8d121eb03d6208eb807991853bb36bf1cb6dceecc97fd0cd273ffdf2213ae,data/artifacts/pypi/topsis-ikshit-102003403/1.1.3/Topsis_Ikshit_102003403-1.1.3-py3-none-any.whl,downloaded,
topsis-ikshit-102003403,1.1.3,Topsis-Ikshit-102003403-1.1.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/bb/8c/3b539f0b1794d9e7f23266322055c771e4a3795dbe6a3eff97626bb85fca/Topsis-Ikshit-102003403-1.1.3.tar.gz,4975,6ab77906c160d19595d112cc27b955a5192c8f581930edf2086b5efb59f2dbd7,data/artifacts/pypi/topsis-ikshit-102003403/1.1.3/Topsis-Ikshit-102003403-1.1.3.tar.gz,downloaded,
topsis-jaskaran-101917129,0.0.13,Topsis_Jaskaran_101917129-0.0.13-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/6b/a5/5ca09ab439fa8c959a7fab037fdd5af8f370b1cd1b81ba4e068ef9f81e86/Topsis_Jaskaran_101917129-0.0.13-py3-none-any.whl,2844,424f533ead966b0c3c855e7fad971906a2e0170db317a6d742ee6961f389f5a4,data/artifacts/pypi/topsis-jaskaran-101917129/0.0.13/Topsis_Jaskaran_101917129-0.0.13-py3-none-any.whl,downloaded,
topsis-jaskaran-101917129,0.0.13,Topsis-Jaskaran-101917129-0.0.13.tar.gz,sdist,source,https://files.pythonhosted.org/packages/00/4e/2fccab405bf815f7203feb6dc97ad9a342800d58b9bd37ad8f43c4ad409d/Topsis-Jaskaran-101917129-0.0.13.tar.gz,3088,dc1c1dd7b290b9a7a7e287e3781c2adfa63d9b0216d4f2a8bbd5b6a71084db4b,data/artifacts/pypi/topsis-jaskaran-101917129/0.0.13/Topsis-Jaskaran-101917129-0.0.13.tar.gz,downloaded,
topsis-nakshatra-101916128,1.2,Topsis_Nakshatra_101916128-1.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/6d/f9/3b8dcc29eb39d9000817a7d2abfd849ad48f8cf332cf74a046913de65e5b/Topsis_Nakshatra_101916128-1.2-py3-none-any.whl,3846,c64081a7e0ff57eae09363509939743117912d515828170e4cb2ce5d58de91c1,data/artifacts/pypi/topsis-nakshatra-101916128/1.2/Topsis_Nakshatra_101916128-1.2-py3-none-any.whl,downloaded,
topsis3317,1.1.0,,,,https://pypi.org/pypi/topsis3317/json,0,,,no_recent_release_files,
torch-bincount,0.1.1,,,,https://pypi.org/pypi/torch-bincount/json,0,,,no_recent_release_files,
tcrpeg,1.0.6,tcrpeg-1.0.6.tar.gz,sdist,source,https://files.pythonhosted.org/packages/de/ed/efd27c47062ccf7c9423b34e11cccbc0b67933ed8cc1b358e09b5b6d8a41/tcrpeg-1.0.6.tar.gz,3550501,506457a54b8441f2505983355f4a46014984dbec2fece9b45f8605a2bd40ec4e,data/artifacts/pypi/tcrpeg/1.0.6/tcrpeg-1.0.6.tar.gz,downloaded,
topsis-vivek-102203778,0.1.0,Topsis_Vivek_102203778-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/fd/92/afb8705bd2fb3c64bfdf2bafc581acacf5b856a6fb8217601aa29e59c619/Topsis_Vivek_102203778-0.1.0-py3-none-any.whl,4205,0190ef4abcf0c62b70c5f175beaeee4ef7a1e66419b199806fefd06749683b9b,data/artifacts/pypi/topsis-vivek-102203778/0.1.0/Topsis_Vivek_102203778-0.1.0-py3-none-any.whl,downloaded,
topsis-vivek-102203778,0.1.0,topsis_vivek_102203778-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/8f/93/b56cd8ea8087e20d772ad89631c1548993163bc6d6f5e4e1fa8b6f0f1926/topsis_vivek_102203778-0.1.0.tar.gz,3934,4b27b0ac9b4d6c8541807b63de5956fdc149d3c334426e37cd3ebceff550347d,data/artifacts/pypi/topsis-vivek-102203778/0.1.0/topsis_vivek_102203778-0.1.0.tar.gz,downloaded,
torchperslay,0.1.3,torchperslay-0.1.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/8b/ab/73665845b12f6b9b2f645f8bc951988ef045d5a2ec60d374892282de2f1d/torchperslay-0.1.3-py3-none-any.whl,7905,c3c419f7b373fdf60a9bd4b025eca484903e39d33da14044c5de86e1e4884fe3,data/artifacts/pypi/torchperslay/0.1.3/torchperslay-0.1.3-py3-none-any.whl,downloaded,
torchperslay,0.1.3,torchperslay-0.1.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6f/e4/63b5a45a81f1b7459e156557dd8ac695e054a60a32cce6af77dd619ae399/torchperslay-0.1.3.tar.gz,7643,1ce5f867d38d8185e3004a8575505f22b495de2bed7ceb76c39909eb498b26c1,data/artifacts/pypi/torchperslay/0.1.3/torchperslay-0.1.3.tar.gz,downloaded,
tpdf,0.2.0,tpdf-0.2.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/41/5b/1babf71b3979b79307c455f8e7ab05036a594700e321ecd3358ac94c2abd/tpdf-0.2.0-py3-none-any.whl,9339,32b8cac9db5fb3dc99c0c1038109072ae7c599ef2a1c29309e2cbaff5faf94d4,data/artifacts/pypi/tpdf/0.2.0/tpdf-0.2.0-py3-none-any.whl,downloaded,
tpdf,0.2.0,tpdf-0.2.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/71/b1/9cde2bebc0cf52b93020b4c2d28ecf7619520ba441ca6ef3b8faa0633080/tpdf-0.2.0.tar.gz,10513,260c62681e02b6ef78d72e55fc3c7299b80984a82d4c4e65dd78649e85fc46fb,data/artifacts/pypi/tpdf/0.2.0/tpdf-0.2.0.tar.gz,downloaded,
trackbranch,0.1.5,trackbranch-0.1.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/61/f4/a9358ed49ecb5089bf69d502f69c11d77c5fda386a8ed212da5a543b8522/trackbranch-0.1.5-py3-none-any.whl,5058,d50ac2cd1b6db307a2c9ff0667b060fa355e5c8948c4046b4165aa5ca1f51271,data/artifacts/pypi/trackbranch/0.1.5/trackbranch-0.1.5-py3-none-any.whl,downloaded,
trackbranch,0.1.5,trackbranch-0.1.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/3a/0c/99459d0f3d6b1fac7451dd683a9667bb6d6af6fa85e5899d8631dabed190/trackbranch-0.1.5.tar.gz,4656,50e4adde6b8677e084dbb0310d4e2a6fc8c37fc58868adc5168f0e3bca484816,data/artifacts/pypi/trackbranch/0.1.5/trackbranch-0.1.5.tar.gz,downloaded,
pydae-bps,1.6.0,pydae_bps-1.6.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/4f/f4/3874533f088bfc9fd3439b3b8c06215d77187756ce2be3aa1428b069df9a/pydae_bps-1.6.0-py3-none-any.whl,18705558,ff8927293d6da66adc076e6e324f6d4e28c45d3e15164c358205c3f0e58e1e50,data/artifacts/pypi/pydae-bps/1.6.0/pydae_bps-1.6.0-py3-none-any.whl,downloaded,
pydae-bps,1.6.0,pydae_bps-1.6.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/9e/7f/b0256fc7c282e27d710a7733d7558ab29a20e876c4748cff02b1d2cf3d23/pydae_bps-1.6.0.tar.gz,18013096,2cc744f78d4a527d28ef30a4deb8bda861a34f7c1a1a39678efe06f796c5c0b1,data/artifacts/pypi/pydae-bps/1.6.0/pydae_bps-1.6.0.tar.gz,downloaded,
trigrams,0.1.0,,,,https://pypi.org/pypi/trigrams/json,0,,,no_recent_release_files,
tree-shaking,0.2.5,tree_shaking-0.2.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/bf/2e/92a7018d03c2eadc868ef770357c21c7a0b18a8ba62546eb9c0081e8f645/tree_shaking-0.2.5-py3-none-any.whl,25368,ff17e990ebc1b7eb82fc464d990d5325eb8087d74377a17f86dab68980efe8e2,data/artifacts/pypi/tree-shaking/0.2.5/tree_shaking-0.2.5-py3-none-any.whl,downloaded,
trademaster411,0.1.0,trademaster411-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/3d/41/186ff43633d186e91e598f6bf76d03497894c3646977e25a43c2cb971f92/trademaster411-0.1.0.tar.gz,105344,55bbae9d525adafe7812ce0238ee5ad50caf28ab65a3b5612bdefacd1fcd2f36,data/artifacts/pypi/trademaster411/0.1.0/trademaster411-0.1.0.tar.gz,downloaded,
tracy-nn,0.1.0,tracy_nn-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/aa/f0/b81aa0a1bc6a3c8cf7aa16c7e17be6ba3d094c39cbadfadb098ac2cd9449/tracy_nn-0.1.0-py3-none-any.whl,8507,c8e5d07562e147ef2653a2cfb95a6412ab5d35fb0c4a5c5836c065784d91383a,data/artifacts/pypi/tracy-nn/0.1.0/tracy_nn-0.1.0-py3-none-any.whl,downloaded,
tracy-nn,0.1.0,tracy_nn-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/47/1a/707c76ea60aba0aa031826a5e1cc689e1cc32d6da6f8d5e743af11cc091d/tracy_nn-0.1.0.tar.gz,9233,97826c296abed787f863241118c4da4b275df1e485da43a30ad4658b5260d72b,data/artifacts/pypi/tracy-nn/0.1.0/tracy_nn-0.1.0.tar.gz,downloaded,
trtyolo-export,2.0.0,trtyolo_export-2.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/a6/81/9f363aa1f4f528f56f2f10f46a94ea2d9f62993e9cbd4bddf02c93b5ce9b/trtyolo_export-2.0.0-py3-none-any.whl,60605,15c8cb7e9e073a5a25cacc647730b2553557c6fcfc5c91dbe2662d7ff676f448,data/artifacts/pypi/trtyolo-export/2.0.0/trtyolo_export-2.0.0-py3-none-any.whl,downloaded,
trtyolo-export,2.0.0,trtyolo_export-2.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/5c/6f/5b2d7b933a9d2b18e1d09611624c5056ea1ef5be2ee97ac1aa00a7bbaa2d/trtyolo_export-2.0.0.tar.gz,66269,047e2cb4f566028d3eba27bcd0e84c36106e50d60f0fed742f2626876c1550c2,data/artifacts/pypi/trtyolo-export/2.0.0/trtyolo_export-2.0.0.tar.gz,downloaded,
tsd-api-client,3.9.5,tsd_api_client-3.9.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/be/77/017447939f491fb029767471c0a434b9521ff35e1dd605ae2a0a6b2e5202/tsd_api_client-3.9.5-py3-none-any.whl,38254,ce9cfa65d7711f517d6fa2abfb613c2032d97cdfc95e01f7984965bf777301d9,data/artifacts/pypi/tsd-api-client/3.9.5/tsd_api_client-3.9.5-py3-none-any.whl,downloaded,
tsd-api-client,3.9.5,tsd_api_client-3.9.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/67/e9/41996c544e049f723bed342adedf9eaad97b92a0ad2fbb907b452043f2fa/tsd_api_client-3.9.5.tar.gz,33590,2c3bac0b4b737a5b4f7d9a089104ddc3ee233415c25bb0867ae2780f594ae21b,data/artifacts/pypi/tsd-api-client/3.9.5/tsd_api_client-3.9.5.tar.gz,downloaded,
tunnelis-core,1.6.4,tunnelis_core-1.6.4-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/5d/1d/63d0ed19934382910fcfa226155f7698166150e4f95b5fe6b35e2a78b73e/tunnelis_core-1.6.4-py3-none-any.whl,12244,e9200f74d859fa89cd765191380303f7e9d253005c07e785aa8236b8b3c90e29,data/artifacts/pypi/tunnelis-core/1.6.4/tunnelis_core-1.6.4-py3-none-any.whl,downloaded,
tunnelis-core,1.6.4,tunnelis_core-1.6.4.tar.gz,sdist,source,https://files.pythonhosted.org/packages/36/3c/51ad2951a168af951bea0f3044bf272a78571edefe2f282b27db620d124f/tunnelis_core-1.6.4.tar.gz,8149,01f0407daa136c45febf5f854297337a630591b12ad100a176f1a8b775b635d2,data/artifacts/pypi/tunnelis-core/1.6.4/tunnelis_core-1.6.4.tar.gz,downloaded,
turbo-seti,2.3.2,turbo_seti-2.3.2-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/9c/65/222f61f73e1f1fe27fd245105c0c67d3bc5d77b7fe7ad978d58758c1facc/turbo_seti-2.3.2-py2.py3-none-any.whl,175161,f42ef8af1fa5ac4a55290b5852068f10f191986108bd31b8c90c901208f6101a,data/artifacts/pypi/turbo-seti/2.3.2/turbo_seti-2.3.2-py2.py3-none-any.whl,downloaded,
turbo-seti,2.3.2,turbo_seti-2.3.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/cd/ae/d16f70d81ccc38f0dd346be128b9f1698b8890d1e3bda87fe88e1d8c04c2/turbo_seti-2.3.2.tar.gz,182381,aa74855d0b8c6ce5c6f6829d3a46d52a1a28813b9c5522546d8b6338e20f826a,data/artifacts/pypi/turbo-seti/2.3.2/turbo_seti-2.3.2.tar.gz,downloaded,
