case_id,copied_pyc,status,reason,artifact,package,version,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,tools,statuses,reason_categories,reasons
cdc8abe02baa,radboy-0.0.1054-cpython-312-cdc8abe02baa.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/MainAssist.cpython-312.pyc,cpython-312,3531,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-312/lib/python3.12/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
7f1b9bb72a9d,radboy-0.0.1054-cpython-311-7f1b9bb72a9d.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/RecordMyCodes.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
ce99d6dd5a8b,radboy-0.0.1054-cpython-39-ce99d6dd5a8b.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/RecordMyCodes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short"
29cbf9e7b886,radboy-0.0.1054-cpython-311-29cbf9e7b886.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/Run.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
6c679c650517,radboy-0.0.1054-cpython-311-6c679c650517.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/possibleCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
e69ede9ac63c,radboy-0.0.1054-cpython-311-e69ede9ac63c.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/setCode/__pycache__/setCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:could not convert string to float: '',offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
7fd9e5f86020,radboy-0.0.1054-cpython-311-7fd9e5f86020.pyc,copied,,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/tkGui/__pycache__/Review.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (invalid reference),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
53186cc6b989,radboy-0.0.1054-cpython-311-53186cc6b989.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Collector2/__pycache__/Collector2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
1be2949af00f,radboy-0.0.1054-cpython-311-1be2949af00f.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Conversion/__pycache__/Conversion.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (bytes object size out of range),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
53e16ca5ed27,radboy-0.0.1054-cpython-311-53e16ca5ed27.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/DatePicker.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
9ee9a346000d,radboy-0.0.1054-cpython-312-9ee9a346000d.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/FormBuilder.cpython-312.pyc,cpython-312,3531,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (tuple size out of range) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-312/lib/python3.12/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
0dadc7c8e011,radboy-0.0.1054-cpython-311-0dadc7c8e011.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/ResetTools.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
c2ef08d7420b,radboy-0.0.1054-cpython-311-c2ef08d7420b.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/SMLabelImporter.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
c27b9bf6cd2a,radboy-0.0.1054-cpython-311-c27b9bf6cd2a.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/db.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
ff3c4e0a1ab5,radboy-0.0.1054-cpython-311-ff3c4e0a1ab5.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DayLog/__pycache__/DayLogger.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
0d6ac4c7751b,radboy-0.0.1054-cpython-311-0d6ac4c7751b.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExportList/__pycache__/ExportListCurrent.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
190991eb58e2,radboy-0.0.1054-cpython-311-190991eb58e2.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExtractPkg/__pycache__/ExtractPkg2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
373f8cdbbe0d,radboy-0.0.1054-cpython-311-373f8cdbbe0d.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ListMode2/__pycache__/ListMode2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
f0a6e67d9eee,radboy-0.0.1054-cpython-311-f0a6e67d9eee.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/LocationSequencer/__pycache__/LocationSequencer.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
9ecfc763aafe,radboy-0.0.1054-cpython-311-9ecfc763aafe.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/Locator.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
1a6caf305684,radboy-0.0.1054-cpython-311-1a6caf305684.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/__init__.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (digit out of range in long),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
49add5e334be,radboy-0.0.1054-cpython-311-49add5e334be.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Lookup/__pycache__/Lookup.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
434947fb851a,radboy-0.0.1054-cpython-311-434947fb851a.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ModuleTemplate/__pycache__/Tasks.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (bytes object size out of range),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
9c60b7438664,radboy-0.0.1054-cpython-311-9c60b7438664.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/POS/__pycache__/POS.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
c392a88c653e,radboy-0.0.1054-cpython-311-c392a88c653e.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/PunchCard/__pycache__/CalcTimePad.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (invalid reference),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
c46e05bf0f93,radboy-0.0.1054-cpython-311-c46e05bf0f93.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/PunchCard/__pycache__/PunchCard.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
e69bc3530b77,radboy-0.0.1054-cpython-311-e69bc3530b77.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Repack/__pycache__/Repack.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
024ae1854eb4,radboy-0.0.1054-cpython-311-024ae1854eb4.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/TasksMode/__pycache__/Tasks.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (string size out of range),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
14d414173cb7,radboy-0.0.1054-cpython-311-14d414173cb7.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/TouchStampC/__pycache__/TouchStampC.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
9714cfbf14b1,radboy-0.0.1054-cpython-311-9714cfbf14b1.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Unified/__pycache__/Unified.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
26054793be0f,radboy-0.0.1054-cpython-311-26054793be0f.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/UpdatesAndImports/__pycache__/UpdatesAndImports.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
545603dd3edd,radboy-0.0.1054-cpython-312-545603dd3edd.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/__pycache__/MainAssist.cpython-312.pyc,cpython-312,3531,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-312/lib/python3.12/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
7547f92dca83,radboy-0.0.1054-cpython-311-7547f92dca83.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/__pycache__/RecordMyCodes.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
13b6a1382522,radboy-0.0.1054-cpython-39-13b6a1382522.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/__pycache__/RecordMyCodes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short"
a34cdc655468,radboy-0.0.1054-cpython-311-a34cdc655468.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/__pycache__/Run.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
073bb689ebd9,radboy-0.0.1054-cpython-311-073bb689ebd9.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/__pycache__/possibleCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
767fe3ad06a6,radboy-0.0.1054-cpython-311-767fe3ad06a6.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/setCode/__pycache__/setCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:could not convert string to float: '',offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
60f6e1fe5621,radboy-0.0.1054-cpython-311-60f6e1fe5621.pyc,copied,,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/tkGui/__pycache__/Review.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (invalid reference),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser..."
