sample_sets,roundtrip_primary,roundtrip_secondary,artifact,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,pylingual,pylingual_level,decompyle3,decompyle3_level
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/give-me-python/3.10.4/give_me_python-3.10.4-py3-none-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,wheel,give_me_python/data/lib/python3.10/json/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/swapsys/1.0.1/swapsys-1.0.1.tar.gz,tar,swapsys-1.0.1/swap-env/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mlte/2.6.0/mlte-2.6.0-py3-none-any.whl,wheel,mlte/store/artifact/underlying/rdbs/__pycache__/result_factory.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/exostriker/0.94.1/exostriker-0.94.1-py3-none-any.whl,wheel,exostriker/lib/transitleastsquares_ES/__pycache__/helpers.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/crawlite/0.1.3/crawlite-0.1.3.tar.gz,tar,crawlite-0.1.3/crawlite/crawler/__pycache__/penderable.cpython-310.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/genflow/0.6.0a2/genflow-0.6.0a2.tar.gz,tar,genflow-0.6.0a2/src/backend/genflow/interface/__pycache__/utils.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/jijzept/1.18.5/jijzept-1.18.5-cp310-cp310-macosx_10_16_x86_64.whl,wheel,jijzept/config/__pycache__/path_type.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pneumonia-model-package/0.3.0/pneumonia_model_package-0.3.0.tar.gz,tar,pneumonia_model_package-0.3.0/pneumonia_model_package/config/__pycache__/core.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mve2/0.0.3/mve2-0.0.3.tar.gz,tar,mve2-0.0.3/mvedemo/venv/Lib/site-packages/tensorboard/plugins/hparams/__pycache__/list_session_groups.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/avesta/0.19/avesta-0.19.tar.gz,tar,avesta-0.19/avesta/tools/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/themesaver/1.2.3/themesaver-1.2.3.tar.gz,tar,themesaver-1.2.3/themesaver/Cli/__pycache__/deleteSlot.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/distribution-shift-perception/0.1.7/distribution_shift_perception-0.1.7.tar.gz,tar,distribution_shift_perception-0.1.7/distribution_shift_perception/torch-two-sample/.eggs/cython-3.2.0-py3.10-linux-x86_64.egg/Cython/Compiler/__pycache__/TypeInference.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fast-unit/0.5.1/fast_unit-0.5.1.tar.gz,tar,fast_unit-0.5.1/RIO_ROOT/usr/local/lib/python3.10/asyncio/__pycache__/__init__.cpython-310.opt-1.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/stdcomqt/1.4.3/stdcomQt-1.4.3-py3-none-any.whl,wheel,stdcomQt/__pycache__/stdcomQtC20.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mve2/0.0.3/mve2-0.0.3.tar.gz,tar,mve2-0.0.3/mvedemo/open3d/Lib/site-packages/pip/_vendor/pygments/__pycache__/console.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/behavex/4.6.5/behavex-4.6.5.tar.gz,tar,behavex-4.6.5/behavex/__pycache__/runner.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/lektor-rst/0.4.0/lektor_rst-0.4.0.tar.gz,tar,lektor_rst-0.4.0/tests/__pycache__/test_rst.cpython-310-pytest-9.0.3.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/model-convertor-tool/0.1.0/model_convertor_tool-0.1.0-py3-none-any.whl,wheel,ckpt/megatron-core/megatron_patch/model/llava/__pycache__/transformer.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fastapi-builder/2.0.0/fastapi_builder-2.0.0.tar.gz,tar,fastapi_builder-2.0.0/venv/Lib/site-packages/dns/__pycache__/zone.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/exostriker/0.94.1/exostriker-0.94.1-py3-none-any.whl,wheel,exostriker/lib/RV_mod/rvmod/__pycache__/Warning_log.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68-py3-none-any.whl,wheel,pysick/OpenGL/raw/WGL/NV/__pycache__/DX_interop.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68.tar.gz,tar,pysick-2.68/pysick/OpenGL/raw/GLX/ARB/__pycache__/create_context_robustness.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/cmeel-omniorbpy/4.3.1/cmeel_omniorbpy-4.3.1-0-cp310-cp310-macosx_10_9_x86_64.whl,wheel,cmeel.prefix/lib/python3.10/site-packages/omniORB/COS/CosPersistencePOM/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/swapsys/1.0.1/swapsys-1.0.1.tar.gz,tar,swapsys-1.0.1/swap-env/Lib/site-packages/build/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/bluecast/1.6.4/bluecast-1.6.4.tar.gz,tar,bluecast-1.6.4/bluecast/tests/__pycache__/test_save_out_of_fold_data.cpython-310-pytest-6.2.5.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/luvex/0.1.17/luvex-0.1.17.tar.gz,tar,luvex-0.1.17/tests/__pycache__/test_multilinear.cpython-310-pytest-8.3.4.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/og-nav/0.1.1.dev0/og_nav-0.1.1.dev0.tar.gz,tar,og_nav-0.1.1.dev0/omnigibson/controllers/__pycache__/osc_controller.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/cv-toy/0.1.0/cv_toy-0.1.0.tar.gz,tar,cv_toy-0.1.0/cv_toy/metrics/__pycache__/utils.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-ipghrms-employee/1.20/django-ipghrms-employee-1.20.tar.gz,tar,django-ipghrms-employee-1.20/employee/migrations/__pycache__/0023_alter_photo_image.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/lunalib/2.6.9/lunalib-2.6.9-cp310-cp310-win_amd64.whl,wheel,lunalib/mining/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/moto-ext-s3kmspatch/2.2.16.dev0/moto-ext-s3kmspatch-2.2.16.dev0.tar.gz,tar,moto-ext-s3kmspatch-2.2.16.dev0/tests/test_polly/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fastapi-builder/2.0.0/fastapi_builder-2.0.0.tar.gz,tar,fastapi_builder-2.0.0/venv/Lib/site-packages/setuptools/_vendor/jaraco/functools/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mlte/2.6.0/mlte-2.6.0-py3-none-any.whl,wheel,mlte/store/user/underlying/__pycache__/memory.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/symengine/0.14.1/symengine-0.14.1-cp310-cp310-macosx_10_13_x86_64.whl,wheel,symengine/tests/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/info-ratio/0.1.9/info_ratio-0.1.9.tar.gz,tar,info_ratio-0.1.9/info_ratio/common/__pycache__/input_output.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/vegan/2.6.0/vegan-2.6.0.tar.gz,tar,vegan-2.6.0/venues/stages/vegan/besties/supp_NIH/nature_v2/_status_v1/other/__pycache__/status_chia_seeds_214893.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/swapsys/1.0.1/swapsys-1.0.1.tar.gz,tar,swapsys-1.0.1/swap-env/Lib/site-packages/docutils/writers/__pycache__/docutils_xml.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fastapi-builder/2.0.0/fastapi_builder-2.0.0.tar.gz,tar,fastapi_builder-2.0.0/venv/Lib/site-packages/idna/__pycache__/core.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/give-me-python/3.10.4/give_me_python-3.10.4-py3-none-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,wheel,give_me_python/data/lib/python3.10/__pycache__/inspect.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/neompy-et/0.0.17/neompy-et-0.0.17.tar.gz,tar,neompy-et-0.0.17/neom/kit/md2/forms/__pycache__/widgets.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68.tar.gz,tar,pysick-2.68/pysick/OpenGL/EGL/NV/__pycache__/stream_sync.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/puzzlekit/0.3.4/puzzlekit-0.3.4-py3-none-any.whl,wheel,puzzlekit/solvers/__pycache__/shogun_sudoku.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/python-apt-phlpdtrt/2.5.2/python-apt-phlpdtrt-2.5.2.linux-x86_64.tar.gz,tar,usr/local/lib/python3.10/dist-packages/apt/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fast-unit/0.5.1/fast_unit-0.5.1.tar.gz,tar,fast_unit-0.5.1/RIO_ROOT/usr/local/lib/python3.10/site-packages/pip/_vendor/html5lib/filters/__pycache__/whitespace.cpython-310.opt-1.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pykage/0.2/pykage-0.2.tar.gz,tar,pykage-0.2/pykage/build/exe.macosx-10.9-universal2-3.10/lib/command/__init__.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68-py3-none-any.whl,wheel,pysick/OpenGL/raw/GLES2/EXT/__pycache__/memory_object_fd.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aalpy/1.5.3/aalpy-1.5.3-py3-none-any.whl,wheel,aalpy/utils/__pycache__/DataHandler.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aixblock-hub/0.0.9/aixblock_hub-0.0.9.tar.gz,tar,aixblock_hub-0.0.9/aixblock_hub/msdatasets/dataset_cls/custom_datasets/__pycache__/reds_image_deblurring_dataset.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pykage/0.2/pykage-0.2.tar.gz,tar,pykage-0.2/pykage/build/exe.macosx-10.9-universal2-3.10/lib/encodings/cp1255.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/tilelang-rocm/0.1.4.post13/tilelang_rocm-0.1.4.post13-cp310-cp310-manylinux1_x86_64.whl,wheel,tilelang/3rdparty/tvm/python/tvm/_ffi/_ctypes/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/give-me-python/3.10.4/give_me_python-3.10.4-py3-none-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,wheel,give_me_python/data/lib/python3.10/__pycache__/sre_parse.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/fast-unit/0.5.1/fast_unit-0.5.1.tar.gz,tar,fast_unit-0.5.1/RIO_ROOT/usr/local/lib/python3.10/site-packages/setuptools/command/__pycache__/install_lib.cpython-310.opt-1.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/nose3/1.3.8/nose3-1.3.8.tar.gz,tar,nose3-1.3.8/functional_tests/__pycache__/test_config_files.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/tilelang-rocm/0.1.4.post13/tilelang_rocm-0.1.4.post13-cp310-cp310-manylinux1_x86_64.whl,wheel,tilelang/3rdparty/tvm/python/tvm/topi/hexagon/qnn/__pycache__/conv2d_alter_op.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68-py3-none-any.whl,wheel,pysick/PIL/__pycache__/DcxImagePlugin.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pymdwizard/2.1.1/pymdwizard-2.1.1-py3-none-any.whl,wheel,pymdwizard/gui/ui_files/__pycache__/UI_logic.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aixblock-hub/0.0.9/aixblock_hub-0.0.9.tar.gz,tar,aixblock_hub-0.0.9/aixblock_hub/models/cv/anydoor/ldm/models/diffusion/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/exostriker/0.94.1/exostriker-0.94.1.tar.gz,tar,exostriker-0.94.1/exostriker/lib/cairosvg_ES/cairocffi/__pycache__/xcb.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pymdwizard/2.1.1/pymdwizard-2.1.1-py3-none-any.whl,wheel,pymdwizard/gui/__pycache__/crossref_list.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68.tar.gz,tar,pysick-2.68/pysick/OpenGL/GL/EXT/__pycache__/multiview_timer_query.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mve2/0.0.3/mve2-0.0.3.tar.gz,tar,mve2-0.0.3/mvedemo/open3d/Lib/site-packages/setuptools/_distutils/command/__pycache__/bdist_dumb.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/vitamin-model-checker/1.5/vitamin-model-checker-1.5.tar.gz,tar,vitamin-model-checker-1.5/vitamin_model_checker/model_checker_interface/explicit/RBATL/__pycache__/RABATL.cpython-310.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/newthon/1.28.5/newthon-1.28.5-py3-none-any.whl,wheel,telethon/tl/types/__pycache__/help.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/progpysmt/0.1.2/progpysmt-0.1.2.tar.gz,tar,progpysmt-0.1.2/progpysmt/test/smtlib/__pycache__/parser_utils.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/apoplast/3.0.7/apoplast-3.0.7.tar.gz,tar,apoplast-3.0.7/venues/stages/apoplast/clouds/supp_NIH/nature/form/serving_size/amount/__pycache__/status_1.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pyensmallen-experimental/0.2.7128/pyensmallen_experimental-0.2.7128.tar.gz,tar,pyensmallen_experimental-0.2.7128/tests/__pycache__/test_gmm.cpython-310-pytest-8.3.5.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/stark-trees/3.1.0/stark_trees-3.1.0-py3-none-any.whl,wheel,stark/data/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/give-me-python/3.10.4/give_me_python-3.10.4-py3-none-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,wheel,give_me_python/data/lib/python3.10/__pycache__/opcode.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/metamenth/1.0.8/metamenth-1.0.8.tar.gz,tar,metamenth-1.0.8/metamenth/enumerations/__pycache__/duct_connection_entity_type.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/bluecast/1.6.4/bluecast-1.6.4.tar.gz,tar,bluecast-1.6.4/bluecast/conformal_prediction/__pycache__/evaluation.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aixblock-hub/0.0.9/aixblock_hub-0.0.9.tar.gz,tar,aixblock_hub-0.0.9/aixblock_hub/trainers/multi_modal/mplug/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-codenerix-email/4.0.51/django_codenerix_email-4.0.51.tar.gz,tar,django_codenerix_email-4.0.51/codenerix_email/__pycache__/views.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/testgailbotapi/0.1a10/testgailbotapi-0.1a10-py3-none-any.whl,wheel,gailbot/__pycache__/api.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/wedding/1.0.1/wedding-1.0.1.tar.gz,tar,wedding-1.0.1/venues/stages/wedding/adventures/sanique/utilities/__pycache__/retrieve_sanique_URL.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/ndetcstemmer-kaenova/1.4.3/NDETCStemmer_kaenova-1.4.3-py3-none-any.whl,wheel,NDETCStemmer/__pycache__/RulesGenerator.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68.tar.gz,tar,pysick-2.68/pysick/OpenGL/raw/GL/EXT/__pycache__/bindable_uniform.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-workos/0.12.0/django_workos-0.12.0-py3-none-any.whl,wheel,workos_login/migrations/__pycache__/0003_remove_userlogin_mfa_enabled_userlogin_mfa_type_and_more.cpython-310.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/sf-pipelines-test2/0.1.0/sf_pipelines_test2-0.1.0.tar.gz,tar,sf_pipelines_test2-0.1.0/sf_pipelines_test/datasets/social_work_workforce/lds_csww_pan_agg/__pycache__/configuration.cpython-310.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/reportpl/0.3.0/reportpl-0.3.0.tar.gz,tar,reportpl-0.3.0/reportpl/models_example/celular_sinf/__pycache__/pre.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/pysick/2.68/pysick-2.68-py3-none-any.whl,wheel,pysick/OpenGL/GL/MESA/__pycache__/pack_invert.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/silobuster/1.0.3/silobuster-1.0.3-py3-none-any.whl,wheel,silobuster/libs/handler/__pycache__/excel_handler.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/python-apt-phlpdtrt/2.5.2/python-apt-phlpdtrt-2.5.2.linux-x86_64.tar.gz,tar,usr/local/lib/python3.10/dist-packages/aptsources/__pycache__/sourceslist.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/transformer-dia/0.0.3/transformer_dia-0.0.3.tar.gz,tar,transformer_dia-0.0.3/depthcharge/models/denovo/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/my-django-starter/0.2.0/my_django_starter-0.2.0-py3-none-any.whl,wheel,my_django_starter/modules/app_creator/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/matplotlib-chinese/0.1.1/matplotlib_Chinese-0.1.1.zip,zip,matplotlib_Chinese-0.1.1/matplotlib/tests/__pycache__/test_backend_pdf.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/gailbot/0.2.2/gailbot-0.2.2.tar.gz,tar,gailbot-0.2.2/src/gailbot/pluginSuiteManager/__pycache__/S3BucketManager.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/forklet/0.1.2/forklet-0.1.2.tar.gz,tar,forklet-0.1.2/forklet/services/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-docrootcms/3.6/django_docrootcms-3.6-py3-none-any.whl,wheel,docrootcms/contrib/blog/templatetags/__pycache__/conversions.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/aixblock-hub/0.0.9/aixblock_hub-0.0.9.tar.gz,tar,aixblock_hub-0.0.9/aixblock_hub/pipelines/cv/__pycache__/video_summarization_pipeline.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/rrt-ml/0.0.8/rrt_ml-0.0.8-py3-none-any.whl,wheel,rrt_ml/deps/libraries/mrl/modules/__pycache__/action_noise.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/mve2/0.0.3/mve2-0.0.3.tar.gz,tar,mve2-0.0.3/mvedemo/open3d/Lib/site-packages/pip/__pycache__/__init__.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/nocturnal/1.6.0/nocturnal-1.6.0.tar.gz,tar,nocturnal-1.6.0/parties/nocturnal/activities/RSA/__pycache__/key_scan_public.cpython-310.pyc,cpython-310,3439,True,4,pylingual_decompilable,ok,3,ok,3
main_l4_stratified,pylingual,decompyle3,data/artifacts/pypi/django-multisite-edc/2.1.0/django_multisite_edc-2.1.0-py3-none-any.whl,wheel,multisite/__pycache__/test_settings.cpython-310-pytest-6.2.5.pyc,cpython-310,3439,False,4,pylingual_decompilable,ok,3,ok,3
