case_id,tool,status,reason,package,version,artifact,artifact_type,pyc_path,copied_pyc,python_tag,magic_number,source_present,overall_level,overall_label,original_failed_tools,original_statuses,original_reason_categories,original_reasons,command_file,stdout_file,stderr_file
6f1c445daafd,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-6f1c445daafd.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/_status/__pycache__/__init__.cpython-311.pyc,recycling-1.1.0-cpython-311-6f1c445daafd.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/6f1c445daafd-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/6f1c445daafd-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/6f1c445daafd-decompylepp.stderr.txt
7d5dbfc1a2fa,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-7d5dbfc1a2fa.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/__init__.cpython-311.pyc,recycling-1.1.0-cpython-311-7d5dbfc1a2fa.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/7d5dbfc1a2fa-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/7d5dbfc1a2fa-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/7d5dbfc1a2fa-decompylepp.stderr.txt
f955cc6c346f,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique.cpython-310.pyc,recycling-1.1.0-cpython-310-f955cc6c346f.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/f955cc6c346f-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f955cc6c346f-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f955cc6c346f-decompylepp.stderr.txt
ed29174a1d09,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-ed29174a1d09.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique.cpython-311.pyc,recycling-1.1.0-cpython-311-ed29174a1d09.pyc,cpython-311,42946,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/ed29174a1d09-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ed29174a1d09-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ed29174a1d09-decompylepp.stderr.txt
223150f72c31,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique_socket.cpython-310.pyc,recycling-1.1.0-cpython-310-223150f72c31.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/223150f72c31-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/223150f72c31-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/223150f72c31-decompylepp.stderr.txt
f4fb32f9679f,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-f4fb32f9679f.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique_socket.cpython-311.pyc,recycling-1.1.0-cpython-311-f4fb32f9679f.pyc,cpython-311,42946,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/f4fb32f9679f-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f4fb32f9679f-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/f4fb32f9679f-decompylepp.stderr.txt
ffc5dc47003c,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique_tracks.cpython-310.pyc,recycling-1.1.0-cpython-310-ffc5dc47003c.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/ffc5dc47003c-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ffc5dc47003c-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ffc5dc47003c-decompylepp.stderr.txt
9864e43a8c65,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-9864e43a8c65.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/__pycache__/clique_tracks.cpython-311.pyc,recycling-1.1.0-cpython-311-9864e43a8c65.pyc,cpython-311,42946,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/9864e43a8c65-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/9864e43a8c65-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/9864e43a8c65-decompylepp.stderr.txt
d2d339b5b3fd,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/DB/template/__pycache__/connect.cpython-310.pyc,recycling-1.1.0-cpython-310-d2d339b5b3fd.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/d2d339b5b3fd-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/d2d339b5b3fd-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/d2d339b5b3fd-decompylepp.stderr.txt
5e4e9d2b031f,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/DB/template/ion/document/__pycache__/find.cpython-310.pyc,recycling-1.1.0-cpython-310-5e4e9d2b031f.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/5e4e9d2b031f-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/5e4e9d2b031f-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/5e4e9d2b031f-decompylepp.stderr.txt
22903799bfa8,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/DB/template/ion/document/__pycache__/insert.cpython-310.pyc,recycling-1.1.0-cpython-310-22903799bfa8.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/22903799bfa8-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/22903799bfa8-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/22903799bfa8-decompylepp.stderr.txt
472243b83663,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/__pycache__/_clique.cpython-310.pyc,recycling-1.1.0-cpython-310-472243b83663.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/472243b83663-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/472243b83663-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/472243b83663-decompylepp.stderr.txt
b4b9f09d5c31,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/__pycache__/build.cpython-310.pyc,recycling-1.1.0-cpython-310-b4b9f09d5c31.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/b4b9f09d5c31-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b4b9f09d5c31-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b4b9f09d5c31-decompylepp.stderr.txt
4d0aecbfe44c,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/saves/__pycache__/_clique.cpython-310.pyc,recycling-1.1.0-cpython-310-4d0aecbfe44c.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/4d0aecbfe44c-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/4d0aecbfe44c-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/4d0aecbfe44c-decompylepp.stderr.txt
e52449b1fed9,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/saves/dumps/__pycache__/dump.cpython-310.pyc,recycling-1.1.0-cpython-310-e52449b1fed9.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/e52449b1fed9-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/e52449b1fed9-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/e52449b1fed9-decompylepp.stderr.txt
b436196cbfef,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/saves/dumps/__pycache__/restore.cpython-310.pyc,recycling-1.1.0-cpython-310-b436196cbfef.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/b436196cbfef-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b436196cbfef-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/b436196cbfef-decompylepp.stderr.txt
c9bb978902d2,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/saves/exports/__pycache__/monetary_export.cpython-310.pyc,recycling-1.1.0-cpython-310-c9bb978902d2.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/c9bb978902d2-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/c9bb978902d2-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/c9bb978902d2-decompylepp.stderr.txt
1166ee422562,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/adventures/monetary/_controls/saves/exports/__pycache__/monetary_import.cpython-310.pyc,recycling-1.1.0-cpython-310-1166ee422562.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/1166ee422562-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/1166ee422562-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/1166ee422562-decompylepp.stderr.txt
eaab7ff50b8e,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-eaab7ff50b8e.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/climate/__pycache__/__init__.cpython-311.pyc,recycling-1.1.0-cpython-311-eaab7ff50b8e.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/eaab7ff50b8e-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/eaab7ff50b8e-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/eaab7ff50b8e-decompylepp.stderr.txt
68b191a87406,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/clique/__pycache__/intro.cpython-310.pyc,recycling-1.1.0-cpython-310-68b191a87406.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/68b191a87406-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/68b191a87406-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/68b191a87406-decompylepp.stderr.txt
044f5c97e05d,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-044f5c97e05d.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/__pycache__/__init__.cpython-311.pyc,recycling-1.1.0-cpython-311-044f5c97e05d.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/044f5c97e05d-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/044f5c97e05d-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/044f5c97e05d-decompylepp.stderr.txt
ec501a9a99e8,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-ec501a9a99e8.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/__pycache__/start_dev.cpython-311.pyc,recycling-1.1.0-cpython-311-ec501a9a99e8.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/ec501a9a99e8-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ec501a9a99e8-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/ec501a9a99e8-decompylepp.stderr.txt
998d30a8c28d,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/routes/__pycache__/card_generator.cpython-310.pyc,recycling-1.1.0-cpython-310-998d30a8c28d.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/998d30a8c28d-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/998d30a8c28d-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/998d30a8c28d-decompylepp.stderr.txt
cb7e5db464f4,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/routes/__pycache__/seed_generator.cpython-310.pyc,recycling-1.1.0-cpython-310-cb7e5db464f4.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/cb7e5db464f4-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/cb7e5db464f4-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/cb7e5db464f4-decompylepp.stderr.txt
3b3f254af6d3,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-3b3f254af6d3.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/routes/home/__pycache__/get.cpython-311.pyc,recycling-1.1.0-cpython-311-3b3f254af6d3.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/3b3f254af6d3-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/3b3f254af6d3-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/3b3f254af6d3-decompylepp.stderr.txt
9fe73bcc033a,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/layer/routes/vibes/__pycache__/make_ECC_448_2.cpython-310.pyc,recycling-1.1.0-cpython-310-9fe73bcc033a.pyc,cpython-310,3439,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/9fe73bcc033a-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/9fe73bcc033a-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/9fe73bcc033a-decompylepp.stderr.txt
28b166d1cbca,decompylepp,exit_1,Bad MAGIC! Could not load file PycLens/data/rq2/failed_cases/recycling-1.1.0-cpython-311-28b166d1cbca.pyc,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/moon/__pycache__/__init__.cpython-311.pyc,recycling-1.1.0-cpython-311-28b166d1cbca.pyc,cpython-311,42946,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/28b166d1cbca-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/28b166d1cbca-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/28b166d1cbca-decompylepp.stderr.txt
8d56e5b4e011,decompylepp,exit_1,PycFile::getByte(): Unexpected end of stream,recycling,1.1.0,recycling-1.1.0.tar.gz,tar,recycling-1.1.0/venues/stages/recycling/instrument/moon/pocket/vibes/__pycache__/make_ECC_448_2.cpython-310.pyc,recycling-1.1.0-cpython-310-8d56e5b4e011.pyc,cpython-310,3439,False,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,marshal:error:marshal_failed: || decompyle3:exit_2:/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-310/lib/python3.10/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,PycLens/data/rq2/failed_cases_decompylepp_traces/8d56e5b4e011-decompylepp.command.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8d56e5b4e011-decompylepp.stdout.txt,PycLens/data/rq2/failed_cases_decompylepp_traces/8d56e5b4e011-decompylepp.stderr.txt
