bug_id,tool,python_tag,failure_type,specific_cause,stack_signature,failure_id,status,package,version,artifact,artifact_type,pyc_path,artifact_path,stdout_file,stderr_file
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_exe_script_request.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_file_set.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_get_activity_state.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_get_activity_usage.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_provider_api.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_provider_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_requestor_control_api.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_requestor_state_api.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_body.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_body.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sgx_credentials.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_start_command.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_start_command_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_start_command_body.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_terminate_command.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_terminate_command_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_transfer_command.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
