input,input_type,files_total,py_files,pyc_files,pycache_dirs,source_less_pyc,has_bytecode,has_dynamic_loading,dynamic_load_hits,magic_numbers,pyc_versions,errors
data/artifacts/pypi/feature-selectionpy/0.0.4/feature_selectionpy-0.0.4-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/findarea114800/0.0.2/findArea114800-0.0.2.tar.gz,tar,15,3,0,0,0,False,False,0,,,
data/artifacts/pypi/fipiranfunds/0.1.17/fipiranfunds-0.1.17-py3-none-any.whl,wheel,5,0,0,0,0,False,False,0,,,
data/artifacts/pypi/fipiranfunds/0.1.17/fipiranfunds-0.1.17.tar.gz,tar,14,1,0,0,0,False,False,0,,,
data/artifacts/pypi/flask-tunnel/0.1.5/flask-tunnel-0.1.5.tar.gz,tar,13,2,0,0,0,False,False,0,,,
data/artifacts/pypi/flexops/1.0.1/flexops-1.0.1-py3-none-any.whl,wheel,31,26,0,0,0,False,False,0,,,
data/artifacts/pypi/flexops/1.0.1/flexops-1.0.1.tar.gz,tar,48,32,0,0,0,False,False,0,,,
data/artifacts/pypi/byfuid/0.1.2/byfuid-0.1.2.tar.gz,tar,510,2,0,0,0,False,False,0,,,
data/artifacts/pypi/fmanova/1.0.0/fmanova-1.0.0.tar.gz,tar,11,1,0,0,0,False,False,0,,,
data/artifacts/pypi/focal-mcp-server/0.1.1/focal_mcp_server-0.1.1-py3-none-any.whl,wheel,13,7,0,0,0,False,False,0,,,
data/artifacts/pypi/focal-mcp-server/0.1.1/focal_mcp_server-0.1.1.tar.gz,tar,22,7,0,0,0,False,False,0,,,
data/artifacts/pypi/foliantcontrib-blockdiag/1.0.8/foliantcontrib_blockdiag-1.0.8-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/foliantcontrib-blockdiag/1.0.8/foliantcontrib_blockdiag-1.0.8.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/free-bandcamp-downloader/0.5.1/free_bandcamp_downloader-0.5.1-py3-none-any.whl,wheel,8,4,0,0,0,False,True,1,,,
data/artifacts/pypi/free-bandcamp-downloader/0.5.1/free_bandcamp_downloader-0.5.1.tar.gz,tar,7,4,0,0,0,False,True,1,,,
data/artifacts/pypi/frigobar/13/frigobar-13-py2.py3-none-any.whl,wheel,8,4,0,0,0,False,False,0,,,
data/artifacts/pypi/frigobar/13/frigobar-13.tar.gz,tar,19,9,0,0,0,False,False,0,,,
data/artifacts/pypi/g42cloudsdksms/0.0.10b0/g42cloudsdksms-0.0.10b0-py2.py3-none-any.whl,wheel,170,165,0,0,0,False,True,2,,,
data/artifacts/pypi/ga4gh-phenopacket-core/0.1.0/ga4gh-phenopacket-core-0.1.0.tar.gz,tar,47,28,0,0,0,False,False,0,,,
data/artifacts/pypi/ga4gh-phenopacket-core/0.1.0/ga4gh_phenopacket_core-0.1.0-py3-none-any.whl,wheel,29,25,0,0,0,False,False,0,,,
data/artifacts/pypi/gbayes/0.3.0/gbayes-0.3.0-py3-none-any.whl,wheel,6,2,0,0,0,False,True,1,,,
data/artifacts/pypi/gbayes/0.3.0/gbayes-0.3.0.tar.gz,tar,7,3,0,0,0,False,True,1,,,
data/artifacts/pypi/gc2-python-client/2022.8.1/gc2-python-client-2022.8.1.tar.gz,tar,16,4,0,0,0,False,False,0,,,
data/artifacts/pypi/gc2-python-client/2022.8.1/gc2_python_client-2022.8.1-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/gemini-pro-rpg/1.6/gemini_pro_rpg-1.6-py3-none-any.whl,wheel,6,0,0,0,0,False,False,0,,,
data/artifacts/pypi/gemini-pro-rpg/1.6/gemini_pro_rpg-1.6.tar.gz,tar,12,1,0,0,0,False,False,0,,,
data/artifacts/pypi/gemini-sre/0.1.0/gemini_sre-0.1.0-py3-none-any.whl,wheel,29,23,0,0,0,False,False,0,,,
data/artifacts/pypi/gemini-sre/0.1.0/gemini_sre-0.1.0.tar.gz,tar,39,23,0,0,0,False,False,0,,,
data/artifacts/pypi/geometric-graphs/0.0.3/geometric_graphs-0.0.3-py3-none-any.whl,wheel,13,7,0,0,0,False,False,0,,,
data/artifacts/pypi/geometric-graphs/0.0.3/geometric_graphs-0.0.3.tar.gz,tar,36,11,0,0,0,False,False,0,,,
data/artifacts/pypi/get-passphrase/1.0.0/get-passphrase-1.0.0.tar.gz,tar,25,21,0,0,0,False,True,1,,,
data/artifacts/pypi/get-passphrase/1.0.0/get_passphrase-1.0.0-py3-none-any.whl,wheel,25,20,0,0,0,False,True,1,,,
data/artifacts/pypi/get-pip-py/0.1.0/get_pip_py-0.1.0-py2.py3-none-any.whl,wheel,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/get-pip-py/0.1.0/get_pip_py-0.1.0.tar.gz,tar,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/get-uuid4/0.0.1/get_uuid4-0.0.1.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/getobjcols/0.0.1/getobjcols-0.0.1-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/getobjcols/0.0.1/getobjcols-0.0.1.tar.gz,tar,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/gingerit/0.0.0.1/gingerit-0.0.0.1.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/gismidtermdemo/0.0.1/gismidtermdemo-0.0.1.tar.gz,tar,14,1,0,0,0,False,False,0,,,
data/artifacts/pypi/gitadmin/0.1.2/GitAdmin-0.1.2-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/gitadmin/0.1.2/gitadmin-0.1.2.tar.gz,tar,16,3,0,0,0,False,False,0,,,
data/artifacts/pypi/github-activity/1.1.6/github_activity-1.1.6-py3-none-any.whl,wheel,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/github-activity/1.1.6/github_activity-1.1.6.tar.gz,tar,56,11,0,0,0,False,False,0,,,
data/artifacts/pypi/glassbox-meta/0.1.1/glassbox_meta-0.1.1-py3-none-any.whl,wheel,4,0,0,0,0,False,False,0,,,
data/artifacts/pypi/glassbox-meta/0.1.1/glassbox_meta-0.1.1.tar.gz,tar,12,0,0,0,0,False,False,0,,,
data/artifacts/pypi/globalsearch/0.3.1/globalsearch-0.3.1-py2.py3-none-any.whl,wheel,19,13,0,0,0,False,False,0,,,
data/artifacts/pypi/globalsearch/0.3.1/globalsearch-0.3.1.tar.gz,tar,31,14,0,0,0,False,False,0,,,
data/artifacts/pypi/graphql-service-framework/1.1.57/graphql_service_framework-1.1.57.tar.gz,tar,31,15,0,0,0,False,True,2,,,
data/artifacts/pypi/gravpy-core/0.1.0/gravpy-core-0.1.0.tar.gz,tar,16,4,0,0,0,False,False,0,,,
data/artifacts/pypi/gravpy-core/0.1.0/gravpy_core-0.1.0-py3-none-any.whl,wheel,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/gridplayer/0.5.4/gridplayer-0.5.4-py3-none-any.whl,wheel,137,132,0,0,0,False,True,7,,,
data/artifacts/pypi/certora-cli-alpha-roy-cert-1844-usage/20230515.11.52.774068/certora-cli-alpha-roy-CERT-1844-usage-20230515.11.52.774068.tar.gz,tar,52,28,0,0,0,False,False,0,,,
data/artifacts/pypi/grobidarticleextractor/0.7.0/grobidarticleextractor-0.7.0-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/grobidarticleextractor/0.7.0/grobidarticleextractor-0.7.0.tar.gz,tar,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/gym-super-mario-bros/8.0.0/gym_super_mario_bros-8.0.0-py3-none-any.whl,wheel,22,10,0,0,0,False,False,0,,,
data/artifacts/pypi/gym-super-mario-bros/8.0.0/gym_super_mario_bros-8.0.0.tar.gz,tar,32,10,0,0,0,False,False,0,,,
data/artifacts/pypi/hankyo/0.0.1/hankyo-0.0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/hankyo/0.0.1/hankyo-0.0.1.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/hatch-bazel-and-pybind11/0.0.5/hatch_bazel_and_pybind11-0.0.5-py3-none-any.whl,wheel,10,2,0,0,0,False,False,0,,,
data/artifacts/pypi/hatch-bazel-and-pybind11/0.0.5/hatch_bazel_and_pybind11-0.0.5.tar.gz,tar,16,4,0,0,0,False,False,0,,,
data/artifacts/pypi/haul-quantum/0.1.1/haul_quantum-0.1.1-py3-none-any.whl,wheel,31,26,0,0,0,False,False,0,,,
data/artifacts/pypi/haul-quantum/0.1.1/haul_quantum-0.1.1.tar.gz,tar,57,36,0,0,0,False,False,0,,,
data/artifacts/pypi/hearobot-cs/0.1.0/hearobot_cs-0.1.0-py3-none-any.whl,wheel,9,5,0,0,0,False,False,0,,,
data/artifacts/pypi/hearobot-cs/0.1.0/hearobot_cs-0.1.0.tar.gz,tar,8,5,0,0,0,False,False,0,,,
data/artifacts/pypi/heater-plot/0.1.5/heater_plot-0.1.5-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/heater-plot/0.1.5/heater_plot-0.1.5.tar.gz,tar,12,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hello-gerrysmith/0.2.0/hello_gerrysmith-0.2.0-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hello-gerrysmith/0.2.0/hello_gerrysmith-0.2.0.tar.gz,tar,14,1,0,0,0,False,False,0,,,
data/artifacts/pypi/heuristics/0.1.0/heuristics-0.1.0-py3-none-any.whl,wheel,7,1,0,0,0,False,False,0,,,
data/artifacts/pypi/heuristics/0.1.0/heuristics-0.1.0.tar.gz,tar,8,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hfurl/0.2.0/hfurl-0.2.0-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hfurl/0.2.0/hfurl-0.2.0.tar.gz,tar,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/hopeit-log-streamer/0.29.0/hopeit_log_streamer-0.29.0-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/hopeit-log-streamer/0.29.0/hopeit_log_streamer-0.29.0.tar.gz,tar,17,2,0,0,0,False,False,0,,,
data/artifacts/pypi/howfast-apm/0.8.0/howfast_apm-0.8.0-py3-none-any.whl,wheel,12,8,0,0,0,False,False,0,,,
data/artifacts/pypi/howfast-apm/0.8.0/howfast_apm-0.8.0.tar.gz,tar,12,8,0,0,0,False,False,0,,,
data/artifacts/pypi/http-status-code/0.0.11/http-status-code-0.0.11.tar.gz,tar,15,4,0,0,0,False,False,0,,,
data/artifacts/pypi/http-status-code/0.0.11/http_status_code-0.0.11-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/httpgo-cli/0.1.2/httpgo_cli-0.1.2-py3-none-any.whl,wheel,14,9,0,0,0,False,False,0,,,
data/artifacts/pypi/httpgo-cli/0.1.2/httpgo_cli-0.1.2.tar.gz,tar,18,10,0,0,0,False,False,0,,,
data/artifacts/pypi/httpie-firebase-auth/0.5.1/httpie-firebase-auth-0.5.1.tar.gz,tar,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/httpie-firebase-auth/0.5.1/httpie_firebase_auth-0.5.1-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hummingbot-api-client-quang/0.1.0/hummingbot_api_client_quang-0.1.0-py3-none-any.whl,wheel,21,16,0,0,0,False,False,0,,,
data/artifacts/pypi/hummingbot-api-client-quang/0.1.0/hummingbot_api_client_quang-0.1.0.tar.gz,tar,30,16,0,0,0,False,False,0,,,
data/artifacts/pypi/hunazo/0.1.0/hunazo-0.1.0-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/hunazo/0.1.0/hunazo-0.1.0.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/hyprfine/0.0.1/hyprfine-0.0.1-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hyprfine/0.0.1/hyprfine-0.0.1.tar.gz,tar,11,1,0,0,0,False,False,0,,,
data/artifacts/pypi/hyrax-lib/0.2.1/hyrax_lib-0.2.1-py3-none-any.whl,wheel,11,6,0,0,0,False,False,0,,,
data/artifacts/pypi/hyrax-lib/0.2.1/hyrax_lib-0.2.1.tar.gz,tar,26,9,0,0,0,False,False,0,,,
data/artifacts/pypi/hyw/0.0.9/hyw-0.0.9-py3-none-any.whl,wheel,27,22,0,0,0,False,True,5,,,
data/artifacts/pypi/acat/2.0.3/acat-2.0.3.tar.gz,tar,150,23,0,0,0,False,True,1,,,
data/artifacts/pypi/iam-credential-rotation/0.2.2/iam-credential-rotation-0.2.2.tar.gz,tar,33,8,0,0,0,False,False,0,,,
data/artifacts/pypi/iam-credential-rotation/0.2.2/iam_credential_rotation-0.2.2-py3-none-any.whl,wheel,11,5,0,0,0,False,False,0,,,
data/artifacts/pypi/iflow-mcp-adx-mcp-server/1.1.1/iflow_mcp_adx_mcp_server-1.1.1-py3-none-any.whl,wheel,9,3,0,0,0,False,False,0,,,
data/artifacts/pypi/iflow-mcp-adx-mcp-server/1.1.1/iflow_mcp_adx_mcp_server-1.1.1.tar.gz,tar,27,11,0,0,0,False,True,1,,,
data/artifacts/pypi/hyw/0.0.9/hyw-0.0.9.tar.gz,tar,42,29,0,0,0,False,True,11,,,
data/artifacts/pypi/iflow-mcp-aleph-rlm/0.2.0/iflow_mcp_aleph_rlm-0.2.0-py3-none-any.whl,wheel,29,24,0,0,0,False,True,2,,,
data/artifacts/pypi/iflow-mcp-pixelle/0.1.16/iflow_mcp_pixelle-0.1.16-py3-none-any.whl,wheel,173,97,0,0,0,False,True,3,,,
data/artifacts/pypi/iflow-mcp-aleph-rlm/0.2.0/iflow_mcp_aleph_rlm-0.2.0.tar.gz,tar,47,37,0,0,0,False,True,7,,,
data/artifacts/pypi/iflow-mcp-weiyuan-lane-mcp-exchange-rate-server/0.1.0/iflow_mcp_weiyuan_lane_mcp_exchange_rate_server-0.1.0-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/iflow-mcp-weiyuan-lane-mcp-exchange-rate-server/0.1.0/iflow_mcp_weiyuan_lane_mcp_exchange_rate_server-0.1.0.tar.gz,tar,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/ecy-linux-ts/2022.109.101357/ECY_Linux_ts-2022.109.101357.tar.gz,tar,14,2,0,0,0,False,False,0,,,
data/artifacts/pypi/ign-lidar-hd/4.1.2/ign_lidar_hd-4.1.2-py3-none-any.whl,wheel,238,232,0,0,0,False,True,5,,,
data/artifacts/pypi/ihyee-langchain/1.2.0/ihyee_langchain-1.2.0-py3-none-any.whl,wheel,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/ihyee-langchain/1.2.0/ihyee_langchain-1.2.0.tar.gz,tar,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/iitg-energy-analyzer/2.3/iitg_energy_analyzer-2.3.tar.gz,tar,10,1,0,0,0,False,False,0,,,
data/artifacts/pypi/image-processing-analysis/0.0.1/image-processing-analysis-0.0.1.tar.gz,tar,21,8,0,0,0,False,False,0,,,
data/artifacts/pypi/gridplayer/0.5.4/gridplayer-0.5.4.tar.gz,tar,136,132,0,0,0,False,True,7,,,
data/artifacts/pypi/image-processing-analysis/0.0.1/image_processing_analysis-0.0.1-py3-none-any.whl,wheel,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/image-to-poetry/0.0.1/image_to_poetry-0.0.1-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/imax/0.0.1b11/imax-0.0.1b11-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/imax/0.0.1b11/imax-0.0.1b11.tar.gz,tar,21,8,0,0,0,False,False,0,,,
data/artifacts/pypi/img2tensor/0.1.4/img2tensor-0.1.4-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/img2tensor/0.1.4/img2tensor-0.1.4.tar.gz,tar,16,2,0,0,0,False,False,0,,,
data/artifacts/pypi/immersim/1.1.0/immersim-1.1.0-py3-none-any.whl,wheel,11,6,0,0,0,False,True,1,,,
data/artifacts/pypi/immersim/1.1.0/immersim-1.1.0.tar.gz,tar,20,6,0,0,0,False,True,1,,,
data/artifacts/pypi/impostor/3.3.0/impostor-3.3.0-py3-none-any.whl,wheel,21,11,0,0,0,False,False,0,,,
data/artifacts/pypi/impostor/3.3.0/impostor-3.3.0.tar.gz,tar,41,14,0,0,0,False,False,0,,,
data/artifacts/pypi/imu-api/2.0.0/imu-api-2.0.0.tar.gz,tar,17,5,0,0,0,False,False,0,,,
data/artifacts/pypi/imu-api/2.0.0/imu_api-2.0.0-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/indic-translit/0.1.3.1/indic-translit-0.1.3.1.tar.gz,tar,22,11,0,0,0,False,False,0,,,
data/artifacts/pypi/input-tool/2.1.1/input_tool-2.1.1-py3-none-any.whl,wheel,30,25,0,0,0,False,True,3,,,
data/artifacts/pypi/image-to-poetry/0.0.1/image_to_poetry-0.0.1.tar.gz,tar,13,4,0,0,0,False,False,0,,,
data/artifacts/pypi/insightfinderai/2.4.16/insightfinderai-2.4.16-py3-none-any.whl,wheel,28,23,0,0,0,False,False,0,,,
data/artifacts/pypi/input-tool/2.1.1/input_tool-2.1.1.tar.gz,tar,36,25,0,0,0,False,True,3,,,
data/artifacts/pypi/inuits-jwt-auth/2.0.2/inuits_jwt_auth-2.0.2-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/inuits-jwt-auth/2.0.2/inuits_jwt_auth-2.0.2.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/insightfinderai/2.4.16/insightfinderai-2.4.16.tar.gz,tar,39,23,0,0,0,False,False,0,,,
data/artifacts/pypi/ipwb/0.2024.10.24.1853/ipwb-0.2024.10.24.1853-py3-none-any.whl,wheel,34,9,0,0,0,False,True,1,,,
data/artifacts/pypi/ipylab/1.1.0/ipylab-1.1.0-py3-none-any.whl,wheel,27,11,0,0,0,False,False,0,,,
data/artifacts/pypi/ipwb/0.2024.10.24.1853/ipwb-0.2024.10.24.1853.tar.gz,tar,59,22,0,0,0,False,True,1,,,
data/artifacts/pypi/is-number-priyatham/0.0.2/is-number_priyatham-0.0.2.tar.gz,tar,19,5,0,0,0,False,False,0,,,
data/artifacts/pypi/is-number-priyatham/0.0.2/is_number_priyatham-0.0.2-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/islog/0.1.0/islog-0.1.0-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/islog/0.1.0/islog-0.1.0.tar.gz,tar,5,2,0,0,0,False,False,0,,,
data/artifacts/pypi/jamburger/0.1.0/jamburger-0.1.0.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jaydee/0.1.12/jaydee-0.1.12-py3-none-any.whl,wheel,19,14,0,0,0,False,True,1,,,
data/artifacts/pypi/jaydee/0.1.12/jaydee-0.1.12.tar.gz,tar,18,14,0,0,0,False,True,1,,,
data/artifacts/pypi/jcp-authn/999.9.9/jcp_authn-999.9.9.tar.gz,tar,11,1,0,0,0,False,False,0,,,
data/artifacts/pypi/jcsv/0.2.19/jcsv-0.2.19-py3-none-any.whl,wheel,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jcsv/0.2.19/jcsv-0.2.19.tar.gz,tar,7,4,0,0,0,False,False,0,,,
data/artifacts/pypi/dutdnmestlqlrebs/1.10000.10029/dutdnmestlqlrebs-1.10000.10029.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jettask/1.0.63/jettask-1.0.63-py3-none-any.whl,wheel,202,192,0,0,0,False,True,7,,,
data/artifacts/pypi/jito-py/0.1.3/jito_py-0.1.3-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jito-py/0.1.3/jito_py-0.1.3.tar.gz,tar,19,5,0,0,0,False,False,0,,,
data/artifacts/pypi/jitter00-jinfo/0.2.8/jitter00_jinfo-0.2.8-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/ign-lidar-hd/4.1.2/ign_lidar_hd-4.1.2.tar.gz,tar,344,309,0,0,0,False,True,7,,,
data/artifacts/pypi/jitter00-jinfo/0.2.8/jitter00_jinfo-0.2.8.tar.gz,tar,18,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jpl-pipedreams/1.1.0/jpl_pipedreams-1.1.0-py3-none-any.whl,wheel,12,6,0,0,0,False,True,1,,,
data/artifacts/pypi/jsonner/0.1.0/jsonner-0.1.0.tar.gz,tar,11,2,0,0,0,False,False,0,,,
data/artifacts/pypi/jttoolbox/0.0.2/JTToolbox-0.0.2-py3-none-any.whl,wheel,5,0,0,0,0,False,False,0,,,
data/artifacts/pypi/jttoolbox/0.0.2/JTToolbox-0.0.2.tar.gz,tar,12,1,0,0,0,False,False,0,,,
data/artifacts/pypi/jwt-token-parser-test/0.1.0/jwt-token-parser-test-0.1.0.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/jwt-token-parser-test/0.1.0/jwt_token_parser_test-0.1.0-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/ipylab/1.1.0/ipylab-1.1.0.tar.gz,tar,78,13,0,0,0,False,False,0,,,
data/artifacts/pypi/jpl-pipedreams/1.1.0/jpl_pipedreams-1.1.0.tar.gz,tar,37,20,0,0,0,False,True,1,,,
data/artifacts/pypi/kdtree-rs/0.3.1/kdtree_rs-0.3.1-cp313-cp313t-macosx_10_12_x86_64.whl,wheel,8,1,0,0,0,False,False,0,,,
data/artifacts/pypi/kdtree-rs/0.3.1/kdtree_rs-0.3.1.tar.gz,tar,22,4,0,0,0,False,False,0,,,
data/artifacts/pypi/kadmon/0.6.3/kadmon-0.6.3-py3-none-any.whl,wheel,68,63,0,0,0,False,True,1,,,
data/artifacts/pypi/kfsmedia/3.0.1/kfsmedia-3.0.1-py3-none-any.whl,wheel,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/keylightctl/0.1.24/keylightctl-0.1.24.tar.gz,tar,22,11,0,0,0,False,False,0,,,
data/artifacts/pypi/kivywine/0.0.0/kivywine-0.0.0-py3-none-any.whl,wheel,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/kfsmedia/3.0.1/kfsmedia-3.0.1.tar.gz,tar,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/kivywine/0.0.0/kivywine-0.0.0.tar.gz,tar,18,8,0,0,0,False,False,0,,,
data/artifacts/pypi/kiyoi-image-viewer/0.1.2/kiyoi_image_viewer-0.1.2-py3-none-any.whl,wheel,80,5,0,0,0,False,True,1,,,
data/artifacts/pypi/flydra-analysis/0.7.24/flydra_analysis-0.7.24.tar.gz,tar,131,106,0,0,0,False,True,4,,,
data/artifacts/pypi/klio-core/22.3.0/klio_core-22.3.0-py2.py3-none-any.whl,wheel,22,17,0,0,0,False,True,1,,,
data/artifacts/pypi/klio-core/22.3.0/klio-core-22.3.0.tar.gz,tar,53,27,0,0,0,False,True,1,,,
data/artifacts/pypi/kmediaofficer/0.1.0/kmediaofficer-0.1.0.tar.gz,tar,19,4,0,0,0,False,True,1,,,
data/artifacts/pypi/kiyoi-image-viewer/0.1.2/kiyoi_image_viewer-0.1.2.tar.gz,tar,94,5,0,0,0,False,True,1,,,
data/artifacts/pypi/koan-ai/0.1.0/koan_ai-0.1.0-py3-none-any.whl,wheel,77,68,0,0,0,False,True,1,,,
data/artifacts/pypi/jettask/1.0.63/jettask-1.0.63.tar.gz,tar,277,192,0,0,0,False,True,7,,,
data/artifacts/pypi/kadmon/0.6.3/kadmon-0.6.3.tar.gz,tar,115,88,0,0,0,False,True,1,,,
data/artifacts/pypi/kubify/9020.0.29/kubify-9020.0.29-py2.py3-none-any.whl,wheel,1088,28,0,0,0,False,True,1,,,
data/artifacts/pypi/koan-ai/0.1.0/koan_ai-0.1.0.tar.gz,tar,188,160,0,0,0,False,True,4,,,
data/artifacts/pypi/kusto-query-language-parser/0.0.2/kusto_query_language_parser-0.0.2-py3-none-any.whl,wheel,24,10,0,0,0,False,False,0,,,
data/artifacts/pypi/koru/0.1.300/koru-0.1.300-py3-none-any.whl,wheel,492,456,0,0,0,False,True,38,,,
data/artifacts/pypi/kwark/1.13.1/kwark-1.13.1-py3-none-any.whl,wheel,24,14,0,0,0,False,False,0,,,
data/artifacts/pypi/kwark/1.13.1/kwark-1.13.1.tar.gz,tar,23,14,0,0,0,False,False,0,,,
data/artifacts/pypi/l0n0lc/1.25.5/l0n0lc-1.25.5-py3-none-any.whl,wheel,31,26,0,0,0,False,False,0,,,
data/artifacts/pypi/l0n0lc/1.25.5/l0n0lc-1.25.5.tar.gz,tar,69,56,0,0,0,False,False,0,,,
data/artifacts/pypi/landsatl2c2/2.0.0/landsatl2c2-2.0.0-py3-none-any.whl,wheel,17,10,0,0,0,False,True,1,,,
data/artifacts/pypi/kolibri-light/0.3.2/kolibri_light-0.3.2-py3-none-any.whl,wheel,780,771,0,0,0,False,True,23,,,
data/artifacts/pypi/langchain-desearch/1.0.6/langchain_desearch-1.0.6-py3-none-any.whl,wheel,9,5,0,0,0,False,False,0,,,
data/artifacts/pypi/langchain-desearch/1.0.6/langchain_desearch-1.0.6.tar.gz,tar,20,6,0,0,0,False,False,0,,,
data/artifacts/pypi/langchain-jenkins/0.1.2/langchain_jenkins-0.1.2-py3-none-any.whl,wheel,8,3,0,0,0,False,True,1,,,
data/artifacts/pypi/latex-generator-fotonchicc/0.0.1/latex_generator_fotonchicc-0.0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/langchain-jenkins/0.1.2/langchain_jenkins-0.1.2.tar.gz,tar,8,3,0,0,0,False,True,1,,,
data/artifacts/pypi/latex-generator-fotonchicc/0.0.1/latex_generator_fotonchicc-0.0.1.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/league-data/1.2.3/league_data-1.2.3-py3-none-any.whl,wheel,8,4,0,0,0,False,False,0,,,
data/artifacts/pypi/league-data/1.2.3/league_data-1.2.3.tar.gz,tar,8,4,0,0,0,False,False,0,,,
data/artifacts/pypi/leidian-adb/0.0.1/leidian_adb-0.0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/leidian-adb/0.0.1/leidian_adb-0.0.1.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/lexica-api/1.6.0/lexica-api-1.6.0.tar.gz,tar,18,6,0,0,0,False,False,0,,,
data/artifacts/pypi/libevdev/0.13.1/libevdev-0.13.1-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/libevdev/0.13.1/libevdev-0.13.1.tar.gz,tar,39,19,0,0,0,False,False,0,,,
data/artifacts/pypi/kusto-query-language-parser/0.0.2/kusto_query_language_parser-0.0.2.tar.gz,tar,29,11,0,0,0,False,False,0,,,
data/artifacts/pypi/liqpay-api/0.1.2/liqpay_api-0.1.2-py3-none-any.whl,wheel,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/liqpay-api/0.1.2/liqpay_api-0.1.2.tar.gz,tar,9,4,0,0,0,False,False,0,,,
