python_tag,finding,decompiler,stage,status,failure_class,reason,bytecode_status,decompile_stdout,decompile_stderr,source_path,compiled_pyc
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-d752b5d731b7.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-d752b5d731b7.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-dbf10d647779.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-dbf10d647779.pyc: vector::_M_range_check: __n (which is 52) >= this->size() (which is 2),ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e43736dd9948.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e43736dd9948.pyc: vector::_M_range_check: __n (which is 253) >= this->size() (which is 3),ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-d8774eaf0062.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-d8774eaf0062/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-312/cpython-312-d8774eaf0062/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-cf494c96c287.pyc,decompylepp,decompile,exit_1,expected_rejection,Warning: Stack history is not empty! Warning: block stack is not empty! Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-cf494c96c287.pyc: vector::_M_range_check: __n (which is 99) >= this->size() (which is 8),crash,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-ccbd7e9cbf4a.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-ccbd7e9cbf4a/decompylepp.py"", line 14 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",crash,,,data/rq4/source_candidates/cpython-312/cpython-312-ccbd7e9cbf4a/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-eb465edbe9f6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-eb465edbe9f6.pyc: vector::_M_range_check: __n (which is 116) >= this->size() (which is 10),ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-dbea1374d809.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-dbea1374d809.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e2073aa608af.pyc,decompylepp,decompile,error,expected_rejection,# Source Generated with Decompyle++ # File: cpython-312-e2073aa608af.pyc (Python 3.12) def __pybcsec_seed__(): self = object() __pybcsec_self__ = object() __pybcsec_self__ = self _sigsegv = _sigsegv import faulthandler code = textwrap.de...,crash,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f022b97452d4.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f022b97452d4.pyc: vector::_M_range_check: __n (which is 33) >= this->size() (which is 4),ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e97d60eb216d.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e97d60eb216d.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-edd1a7874fc7.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-edd1a7874fc7/decompylepp.py"", line 10 _async_yield = (lambda v: if None: ^^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-312/cpython-312-edd1a7874fc7/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f07027baee13.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f07027baee13.pyc,ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-e4a9f9ef474f.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-e4a9f9ef474f/decompylepp.py"", line 216 (lambda : self = object()__pybcsec_self__ = object()__pybcsec_self__...",crash,,,data/rq4/source_candidates/cpython-312/cpython-312-e4a9f9ef474f/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f19faa9c04a1.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f19faa9c04a1.pyc: std::bad_cast,ok,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-f9b6093b8e2e.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-f9b6093b8e2e/decompylepp.py"", line 20 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-312/cpython-312-f9b6093b8e2e/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-fc8c85bdf3bc.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-312/cpython-312-fc8c85bdf3bc/decompylepp.py:24: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? B = None(B, 'B', bytearray) data/rq4/source_candidates/cpython-312/cpython-3...",ok,,,data/rq4/source_candidates/cpython-312/cpython-312-fc8c85bdf3bc/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-eac274e6a508.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-312/cpython-312-eac274e6a508/decompylepp.py,data/rq4/source_candidates/cpython-312/cpython-312-eac274e6a508/decompylepp.pyc
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-eb581a73e180.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-312/cpython-312-eb581a73e180/decompylepp.py:14: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(self.assertRaises, (lambda : b.remove(ord('l')))) data/rq4/source_candi...",crash,,,data/rq4/source_candidates/cpython-312/cpython-312-eb581a73e180/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-ec12a090e51e.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-312/cpython-312-ec12a090e51e/decompylepp.py,data/rq4/source_candidates/cpython-312/cpython-312-ec12a090e51e/decompylepp.pyc
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-fc8d3aa101b8.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-fc8d3aa101b8.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-fb227b2c7d93.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-fb227b2c7d93/decompylepp.py"", line 4 yield self = object() ^^^^^^^^^^^^^^ SyntaxError: assignment to yield ...",crash,,,data/rq4/source_candidates/cpython-312/cpython-312-fb227b2c7d93/decompylepp.py,
cpython-312,data/rq3/cpython-3.12/unique_bug_pyc/cpython-312-a0778f67ae49.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-312/cpython-312-a0778f67ae49/decompylepp.py"", line 24 continue ^^^^^^^^ SyntaxError: 'continue' not properly in loop",ok,,,data/rq4/source_candidates/cpython-312/cpython-312-a0778f67ae49/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-064550af3ad2.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-064550af3ad2.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0296d5540aa6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0296d5540aa6.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0b677fda01d1.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0b677fda01d1.pyc: vector::_M_range_check: __n (which is 115) >= this->size() (which is 4),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-080cabb04450.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-080cabb04450.pyc: vector::_M_range_check: __n (which is 100) >= this->size() (which is 7),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-04fd729b9cb7.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-04fd729b9cb7.pyc: vector::_M_range_check: __n (which is 105) >= this->size() (which is 8),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0be9d440bc4b.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0be9d440bc4b.pyc: vector::_M_range_check: __n (which is 100) >= this->size() (which is 7),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0b9d64aedcf2.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-0b9d64aedcf2/decompylepp.py:9: SyntaxWarning: invalid decimal literal if (lambda : __firstlineno__ = 9if (lambda self, name, bases, ns: self.flag = 0WorkOnce(name, bases, ns)): Traceback...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-0b9d64aedcf2/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0c8effed2f6d.pyc,decompylepp,rerun,exit_1,translation_failure,data/rq4/source_candidates/cpython-313/cpython-313-0c8effed2f6d/decompylepp.py:7: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? if None(): data/rq4/source_candidates/cpython-313/cpython-313-0c8effed2f6d/de...,ok,,,data/rq4/source_candidates/cpython-313/cpython-313-0c8effed2f6d/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0e46093e479d.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-0e46093e479d/decompylepp.py:13: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(b'\\xef\\xbb\\xc0# -*- coding: utf-8 -*-\\n', 'dummy', 'exec') data/rq4/sou...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-0e46093e479d/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0ef1c51abe04.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-0ef1c51abe04/decompylepp.py:10: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-0ef1c51abe04/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0f0c3b71c42c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0f0c3b71c42c.pyc: vector::_M_range_check: __n (which is 40) >= this->size() (which is 4),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1260b331fa8d.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1260b331fa8d.pyc: vector::_M_range_check: __n (which is 34) >= this->size() (which is 1),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-089a998b290e.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-089a998b290e.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1542741758cc.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1542741758cc.pyc: vector::_M_range_check: __n (which is 101) >= this->size() (which is 9),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1585a92f8eaa.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1585a92f8eaa.pyc: std::bad_cast,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-18fa0fa6b111.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-18fa0fa6b111.pyc: vector::_M_range_check: __n (which is 45) >= this->size() (which is 8),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-19b59c31258b.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-19b59c31258b.pyc: vector::_M_range_check: __n (which is 95) >= this->size() (which is 9),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0d4921d46dd5.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0d4921d46dd5.pyc: std::bad_cast,crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-14c186491f5a.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-14c186491f5a/decompylepp.py:11: SyntaxWarning: invalid decimal literal 13if (lambda self, other: if len(d) > 1: Traceback (most recent call last): File ""<string>"", line 10, in <module> c...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-14c186491f5a/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-09ce446b26dd.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-09ce446b26dd/decompylepp.py"", line ...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-09ce446b26dd/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-249356d3ff80.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-249356d3ff80.pyc: std::bad_cast,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1bc9ccbfc6bb.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-1bc9ccbfc6bb.pyc,exit_1,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-260c715a077c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-260c715a077c.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-0c5604bfa3f9.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-0c5604bfa3f9/decompylepp.py:14: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-0c5604bfa3f9/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-28b5d302b523.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-28b5d302b523.pyc: std::bad_cast,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-29976b5b14f7.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-29976b5b14f7.pyc: vector::_M_range_check: __n (which is 9) >= this->size() (which is 5),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2a21bed1780c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2a21bed1780c.pyc: vector::_M_range_check: __n (which is 35) >= this->size() (which is 7),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2665762e093d.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-2665762e093d/decompylepp.py"", line ...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-2665762e093d/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2a78cb211328.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2a78cb211328.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2ad91eed828a.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2ad91eed828a.pyc: vector::_M_range_check: __n (which is 94) >= this->size() (which is 7),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2b9d8a68b1b6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2b9d8a68b1b6.pyc: vector::_M_range_check: __n (which is 100) >= this->size() (which is 11),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-179bd16db932.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-179bd16db932/decompylepp.py:16: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-179bd16db932/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-16d45aed7cdd.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-313/cpython-313-16d45aed7cdd/decompylepp.py,data/rq4/source_candidates/cpython-313/cpython-313-16d45aed7cdd/decompylepp.pyc
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2ebfe7f3beb3.pyc,decompylepp,decompile,exit_1,expected_rejection,Unsupported `BINARY_OP` operand value: 255 Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2ebfe7f3beb3.pyc: vector::_M_range_check: __n (which is 243) >= this->size() (which is 5),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2b3844b1ad7b.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-2b3844b1ad7b/decompylepp.py"", line ...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-2b3844b1ad7b/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-2d1b8bbf49f4.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-2d1b8bbf49f4/decompylepp.py:13: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-2d1b8bbf49f4/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-303ca41b2b90.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-303ca41b2b90.pyc: vector::_M_range_check: __n (which is 101) >= this->size() (which is 4),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-33e492d140df.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-33e492d140df.pyc,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-24cb6d088b59.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-24cb6d088b59/decompylepp.py:13: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(b'\\xef\\xbb\\xc0# -*- coding: utf-8 -*-\\n', 'dummy', 'exec') data/rq4/sou...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-24cb6d088b59/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-38808faaf1e8.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-38808faaf1e8.pyc: vector::_M_range_check: __n (which is 83) >= this->size() (which is 5),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-295c46132455.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-295c46132455/decompylepp.py:7: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modul...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-295c46132455/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3103d789d816.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-3103d789d816/decompylepp.py:10: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-3103d789d816/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-390febf1b60e.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-390febf1b60e/decompylepp.py"", line ...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-390febf1b60e/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-432147075391.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-432147075391.pyc,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-412007f7b81e.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-412007f7b81e/decompylepp.py"", line ...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-412007f7b81e/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-47ac148033bf.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-47ac148033bf.pyc: vector::_M_range_check: __n (which is 251) >= this->size() (which is 5),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-35b57046cf24.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-35b57046cf24.pyc: std::bad_cast,crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3bd4ca61c902.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3bd4ca61c902.pyc: vector::_M_range_check: __n (which is 107) >= this->size() (which is 11),crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3c235354ab3c.pyc,decompylepp,decompile,exit_1,expected_rejection,Something TERRIBLE happened! Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-3c235354ab3c.pyc: std::bad_cast,crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4a0a1ea07bc5.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4a0a1ea07bc5.pyc: vector::_M_range_check: __n (which is 69) >= this->size() (which is 5),ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-437dc676a244.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-437dc676a244.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-506350080023.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-506350080023.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4122cbe7ad3c.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-313/cpython-313-4122cbe7ad3c/decompylepp.py:26: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",crash,,,data/rq4/source_candidates/cpython-313/cpython-313-4122cbe7ad3c/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4cd156d2e15d.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-4cd156d2e15d/decompylepp.py"", line ...",ok,,,data/rq4/source_candidates/cpython-313/cpython-313-4cd156d2e15d/decompylepp.py,
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-51b630c9a48a.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-51b630c9a48a.pyc: Invalid bytes in ASCII string,ok,,,,
